t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps
0.44999999999999996,3.225888729095459,2.7380120754241943,1.0025700330734253,11.378329277038574,1.191478967666626,0.4,1.2,0
0.46499999999999997,3.105492353439331,2.8562567234039307,1.1276901960372925,0.8718392252922058,1.3178459405899048,0.4,1.2,0
0.48,3.056633472442627,2.985569477081299,1.1407381296157837,16.10439682006836,1.3857624530792236,0.4,1.2,0
0.495,3.045836925506592,3.3097705841064453,1.140020728111267,34.33878707885742,1.4201784133911133,0.4,1.2,0
0.51,3.1447672843933105,3.394928216934204,1.1239004135131836,12.934861183166504,1.3584445714950562,0.4,1.2,0
0.525,3.234156370162964,3.5329949855804443,1.0651969909667969,16.846858978271484,1.3968336582183838,0.4,1.2,0
0.54,3.3459384441375732,3.697145938873291,1.0965309143066406,20.266029357910156,1.4699746370315552,0.4,1.2,0
0.5549999999999999,3.2171616554260254,3.7774999141693115,1.187339425086975,12.942970275878906,1.5937166213989258,0.4,1.2,0
0.57,2.996288776397705,4.109128952026367,1.1314436197280884,34.054813385009766,1.67813241481781,0.4,1.2,0
0.585,2.99092435836792,4.424039840698242,1.1076816320419312,7.253597736358643,1.6901730298995972,0.4,1.2,0
0.6,3.0450243949890137,4.493148326873779,1.068954586982727,7.264439582824707,1.6400970220565796,0.4,1.2,0
0.615,3.175682544708252,4.661177635192871,1.0193445682525635,20.164838790893555,1.7117220163345337,0.4,1.2,0
0.63,3.0214951038360596,4.721963882446289,1.1338510513305664,2.2941644191741943,1.8247233629226685,0.4,1.2,0
0.645,2.929140567779541,4.794466972351074,1.1452734470367432,8.22967529296875,1.9167044162750244,0.4,1.2,0
0.6599999999999999,2.7618484497070312,5.032181739807129,1.128205418586731,23.69987678527832,1.932096242904663,0.4,1.2,0
0.6749999999999999,2.7807023525238037,5.199056625366211,1.1326037645339966,5.436664581298828,1.8797601461410522,0.4,1.2,0
0.69,2.8086142539978027,5.3418707847595215,1.0705987215042114,12.333757400512695,1.8844795227050781,0.4,1.2,0
0.705,2.858010768890381,5.548892498016357,1.0604349374771118,18.708955764770508,1.9463038444519043,0.4,1.2,0
0.72,2.7036118507385254,5.5541605949401855,1.15916109085083,15.482013702392578,2.0812339782714844,0.4,1.2,0
0.735,2.419567108154297,5.685644149780273,1.0746028423309326,19.09571075439453,2.154154062271118,0.4,1.2,0
0.75,2.2603745460510254,5.9302568435668945,1.0807584524154663,18.491985321044922,2.182598829269409,0.4,1.2,0
0.765,2.2741875648498535,6.02970027923584,1.04836905002594,15.676740646362305,2.1251649856567383,0.4,1.2,0
0.78,2.2876951694488525,6.221685886383057,1.0107815265655518,23.38468360900879,2.1993963718414307,0.4,1.2,0
0.7949999999999999,2.1501991748809814,6.24379301071167,1.1276320219039917,8.299880981445312,2.2761802673339844,0.4,1.2,0
0.8099999999999999,1.9766103029251099,6.264510154724121,1.1117826700210571,21.683731079101562,2.412966012954712,0.4,1.2,0
0.825,1.576565146446228,6.387791156768799,1.1427052021026611,22.36239242553711,2.4316892623901367,0.4,1.2,0
0.84,1.5578346252441406,6.550958156585693,1.117896556854248,1.6113663911819458,2.4045162200927734,0.4,1.2,0
0.855,1.5011686086654663,6.668033123016357,1.0484658479690552,5.250617504119873,2.3704750537872314,0.4,1.2,0
0.87,1.4570456743240356,6.881057262420654,1.0309981107711792,14.03695297241211,2.422290563583374,0.4,1.2,0
0.885,1.3250476121902466,6.796828746795654,1.1456917524337769,7.443398475646973,2.5617799758911133,0.4,1.2,0
0.8999999999999999,1.1099776029586792,6.8544416427612305,1.115270733833313,30.44658660888672,2.622915506362915,0.4,1.2,0
0.9149999999999999,0.7497742772102356,6.9712324142456055,1.1178869009017944,24.878618240356445,2.6489570140838623,0.4,1.2,0
0.9299999999999999,0.7241532802581787,7.074582099914551,1.1097325086593628,16.46229362487793,2.591036081314087,0.4,1.2,0
0.945,0.6487125754356384,7.253154754638672,1.0631839036941528,26.427927017211914,2.674225091934204,0.4,1.2,0
0.96,0.5162047743797302,7.273258686065674,1.1533336639404297,14.823811531066895,2.731058120727539,0.4,1.2,0
0.975,0.3980313241481781,7.219338893890381,1.1941351890563965,14.86811351776123,2.842700719833374,0.4,1.2,0
0.99,0.12014707177877426,7.10546350479126,1.06069815158844,26.940189361572266,2.923039436340332,0.4,1.2,0
1.005,-0.12531326711177826,7.203891277313232,1.0889984369277954,10.236285209655762,2.9226784706115723,0.4,1.2,0
