t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.015,0.01003702450543642,-0.02010772004723549,1.0848180055618286,13.401908874511719,-0.02073865942656994,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.03,0.17086483538150787,-0.11687502264976501,1.080271601676941,6.7548980712890625,-0.03099295310676098,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.045,0.31896302103996277,-0.07205968350172043,0.9875728487968445,12.438559532165527,-0.033756814897060394,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.06,0.3875713646411896,-0.09021055698394775,1.009338617324829,10.621620178222656,-0.009711887687444687,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.075,0.4635048508644104,-0.17104262113571167,0.9616618752479553,10.257702827453613,-0.10165542364120483,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.09,0.6263785362243652,-0.14160330593585968,1.0519062280654907,15.016911506652832,-0.09688855707645416,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.105,0.7879670858383179,-0.25957590341567993,1.0018824338912964,26.354524612426758,-0.06981188803911209,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.12,0.8814435005187988,-0.1795187145471573,1.021065354347229,14.311800956726074,-0.01139820832759142,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.135,1.0905447006225586,-0.11235201358795166,0.9396805167198181,17.7072811126709,0.011521202512085438,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.15,1.2429649829864502,-0.14956675469875336,1.0136141777038574,16.472681045532227,-0.048701826483011246,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.16499999999999998,1.329301118850708,-0.1959933340549469,1.0182799100875854,13.146292686462402,-0.14768047630786896,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.18,1.5443848371505737,-0.3509478271007538,1.024976134300232,23.296524047851562,-0.1258731633424759,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.195,1.6950852870941162,-0.3391735553741455,1.0797556638717651,11.641402244567871,-0.0606282502412796,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.21,1.7996716499328613,-0.27054333686828613,1.0533010959625244,9.727527618408203,0.01279077585786581,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.22499999999999998,2.071202278137207,-0.12596456706523895,1.0771790742874146,15.884315490722656,-0.0248396098613739,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.24,2.1579461097717285,-0.2476056069135666,1.1299033164978027,3.436985492706299,-0.11750088632106781,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.255,2.3098294734954834,-0.31718602776527405,1.0809109210968018,22.014604568481445,-0.15890635550022125,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.27,2.536367654800415,-0.4427298307418823,1.0908910036087036,18.815446853637695,-0.1276402473449707,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.285,2.644260883331299,-0.3540767431259155,1.1392148733139038,15.311020851135254,-0.024070365354418755,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.3,2.875908851623535,-0.28526797890663147,1.0826529264450073,26.282371520996094,-0.02679188922047615,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.315,3.1137118339538574,-0.26628872752189636,1.133016586303711,17.450355529785156,-0.05889381095767021,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.32999999999999996,3.196967840194702,-0.34442877769470215,1.1533597707748413,14.276382446289062,-0.13729391992092133,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.345,3.4007444381713867,-0.4884297847747803,1.1354435682296753,25.291120529174805,-0.13496236503124237,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.36,3.615236759185791,-0.44918525218963623,1.1697828769683838,7.1483893394470215,-0.07658644020557404,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.375,3.7290406227111816,-0.40093955397605896,1.1532177925109863,12.029708862304688,0.00830965954810381,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.39,3.9875009059906006,-0.24537788331508636,1.1463452577590942,19.733766555786133,-0.008373323827981949,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.40499999999999997,4.13539981842041,-0.3688327968120575,1.20150887966156,4.053764820098877,-0.09680531919002533,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.42,4.274694919586182,-0.444532573223114,1.135964035987854,17.60995101928711,-0.16040179133415222,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.435,4.494865894317627,-0.5811864733695984,1.1393064260482788,17.4863224029541,-0.14255814254283905,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.44999999999999996,4.590211391448975,-0.4770454466342926,1.1869289875030518,10.265253067016602,-0.03451065719127655,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.46499999999999997,4.82328462600708,-0.41002756357192993,1.1080985069274902,19.412214279174805,-0.009841901250183582,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.48,5.07941198348999,-0.35187166929244995,1.1493765115737915,20.75079345703125,-0.029659584164619446,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.495,5.14617395401001,-0.45577943325042725,1.1856529712677002,22.351470947265625,-0.11481298506259918,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.51,5.360317707061768,-0.5453940033912659,1.0992672443389893,25.712648391723633,-0.12542486190795898,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.525,5.60053825378418,-0.5622711181640625,1.1456812620162964,13.470268249511719,-0.07141034305095673,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.54,5.7191972732543945,-0.5111832022666931,1.156067132949829,16.645652770996094,0.005012620240449905,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.5549999999999999,5.9561686515808105,-0.3701414167881012,1.1271860599517822,24.868921279907227,0.0005538666155189276,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.57,6.135035991668701,-0.4691929817199707,1.1750506162643433,6.455306529998779,-0.07467249035835266,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.585,6.234053611755371,-0.5444731116294861,1.1461230516433716,4.479481220245361,-0.1601814329624176,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.6,6.49043083190918,-0.7359937429428101,1.1432867050170898,21.11176872253418,-0.13624800741672516,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.615,6.614364147186279,-0.6156579852104187,1.2015804052352905,2.0118510723114014,-0.04750077798962593,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
