t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.525,5.073503017425537,1.2693562507629395,1.0507954359054565,14.508596420288086,0.6799642443656921,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,73,52
0.54,5.005236625671387,1.4460710287094116,1.178011178970337,12.405000686645508,0.8323031067848206,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,76,42
0.5549999999999999,5.124282360076904,1.75652277469635,1.0565909147262573,30.418973922729492,0.9443182945251465,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,70,51
0.57,5.260691165924072,2.103637456893921,1.0941146612167358,24.713916778564453,0.9621932506561279,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,73,43
0.585,5.3654584884643555,2.1370534896850586,1.0739377737045288,15.879753112792969,0.9097670316696167,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,83,51
0.6,5.526381015777588,2.192345380783081,1.0335057973861694,25.778051376342773,0.9958192110061646,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,75,46
0.615,5.585681438446045,2.303619623184204,1.1095623970031738,16.140064239501953,1.0391653776168823,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,74,45
0.63,5.525728225708008,2.45408034324646,1.130645990371704,17.911191940307617,1.1737879514694214,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,80,50
0.645,5.529228687286377,2.828263521194458,1.1824443340301514,40.38985824584961,1.2149168252944946,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,79,50
0.6599999999999999,5.701603889465332,2.9892237186431885,1.1509768962860107,9.05031681060791,1.19193434715271,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,73,42
0.6749999999999999,5.781911373138428,3.095693349838257,1.0987937450408936,2.922024726867676,1.147608995437622,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,75,53
0.69,5.97828483581543,3.1792049407958984,1.057956576347351,11.698319435119629,1.1923402547836304,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,76,42
0.705,5.8372578620910645,3.3037052154541016,1.1789205074310303,4.451249122619629,1.3341925144195557,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,70,54
0.72,5.743357181549072,3.5473334789276123,1.0446079969406128,26.712345123291016,1.4626638889312744,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,75,43
0.735,5.665053844451904,3.8776955604553223,1.0643552541732788,22.458234786987305,1.482735276222229,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,76,40
0.75,5.738036632537842,3.9707837104797363,1.0374032258987427,14.760438919067383,1.4415112733840942,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,67,52
0.765,5.805315971374512,4.072805404663086,0.9834219813346863,22.359394073486328,1.5016733407974243,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,66,48
0.78,5.8634443283081055,4.226917266845703,1.0102282762527466,22.35340118408203,1.5716389417648315,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,76,48
0.7949999999999999,5.766365051269531,4.304859161376953,1.0885628461837769,9.98388957977295,1.6981480121612549,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,74,43
0.8099999999999999,5.609745502471924,4.545462608337402,1.0796265602111816,22.034528732299805,1.7374999523162842,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,75,44
0.825,5.593930721282959,4.8271660804748535,1.0981661081314087,1.7571892738342285,1.7473039627075195,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,81,52
0.84,5.652673244476318,4.900140285491943,1.0541026592254639,4.512096405029297,1.6863746643066406,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,76,52
0.855,5.780876159667969,5.097014427185059,1.0279196500778198,10.62877368927002,1.7635329961776733,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,80,50
0.87,5.609532833099365,5.147862911224365,1.1546605825424194,3.7988812923431396,1.8812226057052612,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,75,47
0.885,5.514878273010254,5.204843521118164,1.1370115280151367,4.879650115966797,1.9517325162887573,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,74,51
0.8999999999999999,5.273432731628418,5.523675918579102,1.1716508865356445,32.590919494628906,1.9782112836837769,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,76,48
0.9149999999999999,5.348092079162598,5.636944770812988,1.1394903659820557,9.193026542663574,1.9264854192733765,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,77,46
0.9299999999999999,5.337904930114746,5.780702590942383,1.0698235034942627,16.70525360107422,1.9413849115371704,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,80,49
0.945,5.364871978759766,5.979974269866943,1.0758490562438965,21.556127548217773,1.9986974000930786,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,74,47
0.96,5.187453746795654,5.992114543914795,1.1753963232040405,24.633411407470703,2.1552810668945312,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,72,44
0.975,4.85941219329834,6.163371562957764,1.0892270803451538,34.117130279541016,2.2320432662963867,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,72,47
0.99,4.6541290283203125,6.405589580535889,1.0814510583877563,11.821359634399414,2.2336175441741943,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,75,45
1.005,4.653512954711914,6.503921985626221,1.0530290603637695,10.438666343688965,2.191906213760376,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0,78,48
