t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.825,6.006392478942871,-4.130559921264648,1.077790379524231,12.365480422973633,-1.5432637929916382,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,30,52
0.84,6.072274684906006,-4.262423515319824,1.0053471326828003,19.116106033325195,-1.5890330076217651,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,44
0.855,6.1260809898376465,-4.433971405029297,1.0282976627349854,21.02992057800293,-1.652972936630249,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,40
0.87,6.009360313415527,-4.488922119140625,1.1132725477218628,13.994035720825195,-1.7756009101867676,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,60
0.885,5.868467807769775,-4.68691349029541,1.0774718523025513,25.496936798095703,-1.8247027397155762,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,47
0.8999999999999999,5.797793388366699,-4.9794511795043945,1.0959964990615845,5.887447834014893,-1.8245761394500732,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,21,40
0.9149999999999999,5.850255966186523,-5.058960914611816,1.0560754537582397,8.664831161499023,-1.7708196640014648,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,53
0.9299999999999999,5.947562217712402,-5.252898216247559,1.0204687118530273,16.578031539916992,-1.836298942565918,1.16,0.44000000000000006,0,0.0,1.0,0.8,-0.9,36,45
0.945,5.785770416259766,-5.2935791015625,1.146223783493042,2.67197847366333,-1.9398047924041748,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,47
0.96,5.664130687713623,-5.361632347106934,1.1332266330718994,22.769493103027344,-2.0461766719818115,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,53
0.975,5.480019569396973,-5.600909233093262,1.1511528491973877,24.018321990966797,-2.064967632293701,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,38
0.99,5.468811511993408,-5.7678542137146,1.1568987369537354,7.283483028411865,-1.9961459636688232,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,55
1.005,5.482123851776123,-5.908461570739746,1.0930055379867554,16.455257415771484,-2.0020503997802734,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,24,40
