t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.21,1.9488781690597534,-0.15300016105175018,1.0810534954071045,11.527081489562988,-0.14617235958576202,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.22499999999999998,2.163332939147949,-0.3125562369823456,1.0917514562606812,25.05377960205078,-0.1421397477388382,1.16,0.44000000000000006,0,0.0,1.0,0.8,-0.9,15,24
0.24,2.399662971496582,-0.285501629114151,1.1206562519073486,1.4510287046432495,-0.11288831382989883,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,29,49
0.255,2.496460437774658,-0.2396760880947113,1.0859428644180298,2.4521703720092773,-0.0542726144194603,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,50
0.27,2.695086717605591,-0.11056782305240631,1.0690371990203857,13.148277282714844,-0.08818112313747406,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,33,54
0.285,2.7667396068573,-0.25866490602493286,1.16793954372406,2.3619472980499268,-0.21367913484573364,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,34,50
0.3,2.9005281925201416,-0.4406622350215912,1.0963603258132935,26.17878532409668,-0.3465521037578583,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,53
0.315,3.125492811203003,-0.6319165825843811,1.0869863033294678,22.311880111694336,-0.348563551902771,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,49
0.32999999999999996,3.2837820053100586,-0.641991913318634,1.10007905960083,9.510961532592773,-0.2925420105457306,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,41
0.345,3.421072006225586,-0.603621244430542,1.043700933456421,21.330764770507812,-0.33069998025894165,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,48
0.36,3.601294994354248,-0.5930266976356506,1.0641576051712036,19.51956558227539,-0.39197543263435364,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,48
0.375,3.622523546218872,-0.7270126342773438,1.1354657411575317,21.426816940307617,-0.5226590037345886,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,33,48
0.39,3.809426784515381,-0.9554483294487,1.1176643371582031,31.760169982910156,-0.5862992405891418,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,44
0.40499999999999997,4.086019992828369,-1.1244935989379883,1.1280512809753418,6.774418830871582,-0.5753380060195923,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,42
0.42,4.166711807250977,-1.0888255834579468,1.0872464179992676,6.509289264678955,-0.5263041257858276,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,29,54
0.435,4.373387336730957,-1.0545344352722168,1.037529468536377,14.681132316589355,-0.5868285298347473,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,30,51
0.44999999999999996,4.3691725730896,-1.228331446647644,1.1531397104263306,4.995664119720459,-0.6969774961471558,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,40
0.46499999999999997,4.400735855102539,-1.3499687910079956,1.1676838397979736,9.19719123840332,-0.7835813760757446,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,50
0.48,4.6492767333984375,-1.7606604099273682,1.1601343154907227,22.701414108276367,-0.7903571724891663,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,29,48
0.495,4.775746822357178,-1.718561053276062,1.1397781372070312,2.4611093997955322,-0.7479469776153564,1.16,0.44000000000000006,0,0.0,1.0,0.8,-0.9,32,41
0.51,4.89879035949707,-1.7614213228225708,1.062396764755249,14.794292449951172,-0.7479311227798462,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,56
0.525,5.111772537231445,-1.8025102615356445,1.061112880706787,19.34086036682129,-0.7896149754524231,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,54
0.54,5.055860996246338,-1.9673043489456177,1.1650002002716064,24.502763748168945,-0.9473280310630798,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,30,42
0.5549999999999999,5.116281032562256,-2.247321128845215,1.0389151573181152,19.691999435424805,-1.0269410610198975,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,43
0.57,5.249103546142578,-2.5490915775299072,1.0863908529281616,12.764225959777832,-1.044785737991333,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,45
0.585,5.339714050292969,-2.5622973442077637,1.041982889175415,9.883292198181152,-0.9984588027000427,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,53
0.6,5.516922950744629,-2.6276590824127197,1.004260540008545,23.002763748168945,-1.0663819313049316,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,50
