t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command
0.015,0.056217778474092484,-0.03041750006377697,1.0663319826126099,18.78880500793457,0.0014200578443706036,0.8,0.8,0,0.0,0.0,0.8,0.0
0.03,0.17780174314975739,-0.04918219894170761,1.0459719896316528,0.6292674541473389,-0.0010706102475523949,0.8,0.8,0,0.0,0.0,0.8,0.0
0.045,0.15123982727527618,-0.08713614195585251,1.0247169733047485,2.393505096435547,-0.03918987885117531,0.8,0.8,0,0.0,0.0,0.8,0.0
0.06,0.28846800327301025,-0.07842761278152466,1.1029106378555298,7.84067440032959,-0.0674070194363594,0.8,0.8,0,0.0,0.0,0.8,0.0
0.075,0.4171297252178192,-0.10467176139354706,1.099993109703064,11.307302474975586,-0.0431303046643734,0.8,0.8,0,0.0,0.0,0.8,0.0
0.09,0.6125084757804871,-0.21682779490947723,1.0359456539154053,10.508594512939453,-0.027254357933998108,0.8,0.8,0,0.0,0.0,0.8,0.0
0.105,0.7019936442375183,-0.17594997584819794,1.0948437452316284,8.201493263244629,-0.03170553967356682,0.8,0.8,0,0.0,0.0,0.8,0.0
0.12,0.7830612063407898,-0.10003761947154999,1.04729163646698,13.264119148254395,-0.04371277615427971,0.8,0.8,0,0.0,0.0,0.8,0.0
0.135,1.010496973991394,-0.08093222975730896,1.131447196006775,20.31507682800293,-0.05837155878543854,0.8,0.8,0,0.0,0.0,0.8,0.0
0.15,1.2361942529678345,-0.05168710649013519,1.1835139989852905,19.049428939819336,-0.07364968210458755,0.8,0.8,0,0.0,0.0,0.8,0.0
0.16499999999999998,1.3735226392745972,-0.14429809153079987,1.0741150379180908,13.09610652923584,-0.07897774130105972,0.8,0.8,0,0.0,0.0,0.8,0.0
0.18,1.621232271194458,-0.22559021413326263,1.1301155090332031,18.522367477416992,-0.07787720113992691,0.8,0.8,0,0.0,0.0,0.8,0.0
0.195,1.697446584701538,-0.15106618404388428,1.1660127639770508,13.092520713806152,0.0015841868007555604,0.8,0.8,0,0.0,0.0,0.8,0.0
0.21,1.9185235500335693,-0.05524096637964249,1.1115074157714844,25.82300567626953,-0.015478498302400112,0.8,0.8,0,0.0,0.0,0.8,0.0
0.22499999999999998,2.1647262573242188,-0.07878973335027695,1.1680701971054077,14.499868392944336,-0.03960791230201721,0.8,0.8,0,0.0,0.0,0.8,0.0
0.24,2.2825918197631836,-0.13888011872768402,1.1675697565078735,18.058725357055664,-0.13308340311050415,0.8,0.8,0,0.0,0.0,0.8,0.0
0.255,2.477872848510742,-0.281206339597702,1.1050667762756348,26.674325942993164,-0.12895797193050385,0.8,0.8,0,0.0,0.0,0.8,0.0
0.27,2.6661694049835205,-0.2310042530298233,1.1554516553878784,2.8884053230285645,-0.07154858857393265,0.8,0.8,0,0.0,0.0,0.8,0.0
0.285,2.768519163131714,-0.19569021463394165,1.1575427055358887,2.924492120742798,0.009753381833434105,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.3,3.066121816635132,-0.07141321897506714,1.1320463418960571,22.44359588623047,0.012850910425186157,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.315,3.2276391983032227,-0.15743206441402435,1.1546114683151245,4.647931098937988,-0.043775588274002075,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.32999999999999996,3.3456709384918213,-0.2196492701768875,1.0959417819976807,12.082925796508789,-0.07233171164989471,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.345,3.565645933151245,-0.36981627345085144,1.0961993932724,17.983600616455078,-0.01051513571292162,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.36,3.613494873046875,-0.22328561544418335,1.1807290315628052,9.487652778625488,0.11208075284957886,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.375,3.897805690765381,-0.012047730386257172,1.075044870376587,29.746944427490234,0.21267782151699066,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.39,4.2041473388671875,0.10490763932466507,1.0847370624542236,18.614940643310547,0.2193063497543335,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.40499999999999997,4.302550315856934,0.06672299653291702,1.0734758377075195,15.386873245239258,0.17744500935077667,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.42,4.465406894683838,-0.014292759820818901,1.0290096998214722,25.952739715576172,0.26097309589385986,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.435,4.564840793609619,0.06776100397109985,1.1260061264038086,13.683730125427246,0.33033615350723267,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.44999999999999996,4.61169958114624,0.18014004826545715,1.1546510457992554,12.178596496582031,0.4328502118587494,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.46499999999999997,4.926301002502441,0.4828186631202698,1.1787834167480469,31.59981346130371,0.44273343682289124,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.48,5.109628677368164,0.4428570866584778,1.1457000970840454,2.793806314468384,0.4390260577201843,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.495,5.199585914611816,0.4051857888698578,1.0628999471664429,3.0383739471435547,0.39002785086631775,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.51,5.426274299621582,0.3492628037929535,1.0330156087875366,11.368699073791504,0.4571225643157959,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.525,5.412619590759277,0.5209711790084839,1.1566625833511353,5.7494120597839355,0.5917977094650269,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.54,5.5183234214782715,0.8116286396980286,1.0680824518203735,30.144588470458984,0.7082517743110657,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.5549999999999999,5.729264259338379,1.1307852268218994,1.0989298820495605,20.09382438659668,0.7163772583007812,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.57,5.832488536834717,1.1299313306808472,1.0741158723831177,16.90162467956543,0.6721111536026001,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.585,5.994040489196777,1.138583779335022,1.0080689191818237,23.815349578857422,0.7441492676734924,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
0.6,6.0831122398376465,1.2327913045883179,1.0945981740951538,14.593992233276367,0.7884330153465271,0.4,1.2000000000000002,0,1.0,0.0,0.8,1.0
