t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.015,-0.012355277314782143,0.007089644204825163,1.0952433347702026,5.975193023681641,0.0009812406497076154,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.03,0.027283307164907455,0.050375986844301224,1.0834416151046753,9.29902458190918,0.036454327404499054,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.045,0.17226630449295044,0.02200712077319622,1.0434209108352661,9.335748672485352,0.09532011300325394,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.06,0.3465946614742279,0.12240078300237656,0.9159387350082397,7.998592853546143,0.031465597450733185,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.075,0.45833662152290344,0.1816311478614807,0.9426466226577759,8.485288619995117,0.022818397730588913,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.09,0.591231107711792,0.13256531953811646,0.9949405789375305,5.2916998863220215,0.017664557322859764,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.105,0.7273640632629395,0.0811157375574112,0.9792342782020569,15.594857215881348,0.03196549788117409,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.12,0.8923047780990601,0.049354348331689835,1.0017874240875244,12.871391296386719,0.08575351536273956,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.135,1.0977295637130737,0.05063090845942497,1.0114961862564087,18.49178123474121,0.030885323882102966,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.15,1.1693929433822632,0.09223508834838867,0.8781341314315796,12.537385940551758,0.030652079731225967,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.16499999999999998,1.2575551271438599,-0.012936771847307682,0.9260873198509216,12.407188415527344,0.004858145024627447,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.18,1.4655687808990479,-0.011809468269348145,1.0015270709991455,14.212333679199219,-0.03277299925684929,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.195,1.6959999799728394,-0.09877540171146393,0.9521615505218506,19.184593200683594,0.033299777656793594,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.21,1.8586293458938599,-0.05031341314315796,1.0526279211044312,9.886947631835938,0.04658045619726181,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.22499999999999998,2.035158634185791,0.0665387436747551,0.9953243732452393,26.751073837280273,0.04527880623936653,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.24,2.2257816791534424,0.09704875200986862,1.0586835145950317,11.97874641418457,0.03563300520181656,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.255,2.2839608192443848,-0.012988856062293053,1.0604552030563354,10.945980072021484,-0.06853094696998596,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.27,2.504093647003174,-0.14778123795986176,1.0681742429733276,23.352569580078125,-0.06242840364575386,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.285,2.7461085319519043,-0.0970546156167984,1.1276705265045166,0.997420608997345,-0.021384526044130325,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,14,25
0.3,2.8558311462402344,-0.0410306341946125,1.0883941650390625,5.764924049377441,0.029185742139816284,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,24,49
0.315,3.066530466079712,0.12272410094738007,1.0811209678649902,15.245847702026367,0.0015838482649996877,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,47
0.32999999999999996,3.15022873878479,-0.022036001086235046,1.1764572858810425,3.1761269569396973,-0.12647171318531036,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,32,52
0.345,3.2806389331817627,-0.1414317786693573,1.0901837348937988,17.313325881958008,-0.24785088002681732,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,21,44
0.36,3.627127170562744,-0.3506559729576111,1.145850658416748,27.714040756225586,-0.2533971965312958,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,34,54
0.375,3.702237844467163,-0.25559189915657043,1.1370846033096313,13.107501983642578,-0.19725196063518524,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,48
0.39,3.8639163970947266,-0.2486184984445572,1.063035249710083,22.10556983947754,-0.22463516891002655,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,36,59
0.40499999999999997,4.048490047454834,-0.22175799310207367,1.09026300907135,21.7105712890625,-0.2868156433105469,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,24,48
0.42,4.0864129066467285,-0.3596944808959961,1.1704623699188232,19.436275482177734,-0.4129664897918701,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,46
0.435,4.307184219360352,-0.7042593955993652,1.1204395294189453,35.05303192138672,-0.49470797181129456,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,20,40
0.44999999999999996,4.554665565490723,-0.7806770205497742,1.091836929321289,8.720087051391602,-0.4977034032344818,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,44
0.46499999999999997,4.6609907150268555,-0.794126033782959,1.0472203493118286,7.498908042907715,-0.4524143934249878,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,45
0.48,4.86331033706665,-0.7230750322341919,0.9911348819732666,14.243685722351074,-0.5146762728691101,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,21,51
0.495,4.860008716583252,-0.8935872316360474,1.131015658378601,2.860753059387207,-0.6230650544166565,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,32,53
