t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.6,6.285140037536621,-1.1215885877609253,1.1954725980758667,14.060137748718262,-0.0954081118106842,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.615,6.516891002655029,-1.08181893825531,1.1054444313049316,19.299617767333984,-0.08316866308450699,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.63,6.7899861335754395,-1.0415610074996948,1.1479902267456055,19.37326431274414,-0.10989721864461899,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.645,6.853693962097168,-1.1408171653747559,1.1763639450073242,17.924734115600586,-0.18946793675422668,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.6599999999999999,7.058607578277588,-1.2786731719970703,1.115188717842102,27.0960750579834,-0.1864350438117981,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.6749999999999999,7.303097724914551,-1.2896709442138672,1.1636872291564941,7.258837699890137,-0.12565624713897705,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.69,7.41774845123291,-1.2423193454742432,1.1637111902236938,15.185224533081055,-0.06367048621177673,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.705,7.6611552238464355,-1.1165345907211304,1.1310516595840454,25.388111114501953,-0.07068844139575958,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.72,7.813540935516357,-1.2361109256744385,1.1821932792663574,5.250367641448975,-0.15658360719680786,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.735,7.952499866485596,-1.3057129383087158,1.1400178670883179,11.317989349365234,-0.22365692257881165,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.75,8.201281547546387,-1.5130064487457275,1.1434454917907715,20.052038192749023,-0.19552409648895264,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.765,8.304903030395508,-1.4109641313552856,1.1912673711776733,7.156139850616455,-0.10342244803905487,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.78,8.502463340759277,-1.377140998840332,1.1085816621780396,20.15401840209961,-0.0720590129494667,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.7949999999999999,8.817461013793945,-1.2765369415283203,1.1448293924331665,20.36081314086914,-0.09450002759695053,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.8099999999999999,8.849807739257812,-1.4153640270233154,1.18158757686615,20.29730987548828,-0.17689372599124908,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.825,9.055646896362305,-1.4963362216949463,1.0853862762451172,26.546300888061523,-0.1963977813720703,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.84,9.315600395202637,-1.5716087818145752,1.1469087600708008,13.787201881408691,-0.14960259199142456,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.855,9.405640602111816,-1.4967756271362305,1.1563482284545898,19.479930877685547,-0.0808626115322113,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.87,9.634235382080078,-1.3871712684631348,1.10789954662323,22.98200035095215,-0.0810512974858284,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.885,9.78672981262207,-1.51580810546875,1.1613073348999023,3.9428188800811768,-0.14537280797958374,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.8999999999999999,9.903258323669434,-1.5881935358047485,1.1304248571395874,6.1356377601623535,-0.22910979390144348,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.9149999999999999,10.141425132751465,-1.796749234199524,1.1348093748092651,19.141891479492188,-0.2070353925228119,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.9299999999999999,10.283553123474121,-1.6886234283447266,1.1948825120925903,2.555314064025879,-0.11908424645662308,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.945,10.448494911193848,-1.655951738357544,1.147580862045288,17.229755401611328,-0.058452751487493515,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.96,10.761857032775879,-1.5404632091522217,1.149186134338379,24.480398178100586,-0.0893227681517601,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.975,10.81672191619873,-1.670832633972168,1.190236210823059,14.344121932983398,-0.19711172580718994,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
0.99,11.020896911621094,-1.742582082748413,1.1033709049224854,30.19989013671875,-0.20484426617622375,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
1.005,11.317387580871582,-1.8563085794448853,1.1213998794555664,19.12948226928711,-0.1562848538160324,0.8,0.8,0,0.0,0.0,0.8,0.0,0,0
