t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command
0.015,0.003276227740570903,0.049605417996644974,1.0184489488601685,19.73567771911621,0.005251690745353699,0.8,0.8,0,0.0,0.0,0.8,0.0
0.03,0.0439550057053566,0.07430413365364075,1.02687406539917,1.8681844472885132,-0.014143949374556541,0.8,0.8,0,0.0,0.0,0.8,0.0
0.045,0.15944653749465942,0.0464874729514122,1.0515316724777222,7.651666641235352,-0.008826610632240772,0.8,0.8,0,0.0,0.0,0.8,0.0
0.06,0.27368083596229553,-0.002784914569929242,0.96257084608078,5.922088623046875,0.015491197817027569,0.8,0.8,0,0.0,0.0,0.8,0.0
0.075,0.332849383354187,0.1608181595802307,0.8762198686599731,14.732925415039062,0.04790423437952995,0.8,0.8,0,0.0,0.0,0.8,0.0
0.09,0.5025384426116943,0.03410008177161217,1.074052333831787,15.505668640136719,0.12288551032543182,0.8,0.8,0,0.0,0.0,0.8,0.0
0.105,0.6625282168388367,0.09240619838237762,1.0472278594970703,13.006878852844238,0.06931393593549728,0.8,0.8,0,0.0,0.0,0.8,0.0
0.12,0.8657169938087463,0.07257474958896637,1.1435773372650146,12.405190467834473,0.0820501521229744,0.8,0.8,0,0.0,0.0,0.8,0.0
0.135,1.0047028064727783,0.01621188409626484,1.0544499158859253,12.675677299499512,0.1270672082901001,0.8,0.8,0,0.0,0.0,0.8,0.0
0.15,1.2152584791183472,-0.03281771019101143,1.0963133573532104,16.41704750061035,0.11735674738883972,0.8,0.8,0,0.0,0.0,0.8,0.0
0.16499999999999998,1.291290283203125,0.13992564380168915,1.0577117204666138,32.172142028808594,0.19659453630447388,0.8,0.8,0,0.0,0.0,0.8,0.0
0.18,1.4514365196228027,0.2687726318836212,1.047653317451477,19.258459091186523,0.18257355690002441,0.8,0.8,0,0.0,0.0,0.8,0.0
0.195,1.6649305820465088,0.299160361289978,1.1279809474945068,6.421796798706055,0.14251841604709625,0.8,0.8,0,0.0,0.0,0.8,0.0
0.21,1.7802679538726807,0.25730136036872864,1.0868834257125854,7.040528774261475,0.05900447443127632,0.8,0.8,0,0.0,0.0,0.8,0.0
0.22499999999999998,2.0664689540863037,0.142973855137825,1.0824713706970215,24.141284942626953,0.10328235477209091,0.8,0.8,0,0.0,0.0,0.8,0.0
0.24,2.1658530235290527,0.2354922890663147,1.1533658504486084,9.132148742675781,0.22229254245758057,0.8,0.8,0,0.0,0.0,0.8,0.0
0.255,2.082322835922241,0.17203491926193237,1.1426303386688232,12.903177261352539,0.16642223298549652,0.0,0.0,0,1.0,1.0,0.0,0.0
0.27,1.8794604539871216,0.19114908576011658,1.1385444402694702,10.757046699523926,0.1649221032857895,0.0,0.0,0,1.0,1.0,0.0,0.0
0.285,1.838080644607544,0.20480096340179443,1.1184760332107544,1.0824058055877686,0.1889490932226181,0.0,0.0,0,1.0,1.0,0.0,0.0
0.3,1.7822116613388062,0.1920241415500641,1.1007803678512573,3.70589017868042,0.1991221159696579,0.0,0.0,0,1.0,1.0,0.0,0.0
0.315,1.759623408317566,0.16544337570667267,1.126801609992981,4.297295570373535,0.1880064755678177,0.0,0.0,0,1.0,1.0,0.0,0.0
0.32999999999999996,1.7547918558120728,0.12709742784500122,1.1378072500228882,1.638447642326355,0.17698551714420319,0.0,0.0,0,1.0,1.0,0.0,0.0
0.345,1.7302038669586182,0.12562017142772675,1.12047278881073,1.349602222442627,0.1731053739786148,0.0,0.0,0,1.0,1.0,0.0,0.0
0.36,1.7069910764694214,0.11285858601331711,1.1116411685943604,3.331974506378174,0.17250259220600128,0.0,0.0,0,1.0,1.0,0.0,0.0
0.375,1.6978535652160645,0.1235528439283371,1.1118271350860596,1.4115592241287231,0.18004576861858368,0.0,0.0,0,1.0,1.0,0.0,0.0
0.39,1.695955514907837,0.12568259239196777,1.1064413785934448,1.0317353010177612,0.18249467015266418,0.0,0.0,0,1.0,1.0,0.0,0.0
0.40499999999999997,1.7158840894699097,0.10163632035255432,1.1036858558654785,1.2334009408950806,0.18036672472953796,0.0,0.0,0,1.0,1.0,0.0,0.0
0.42,1.7087911367416382,0.10026025772094727,1.1016621589660645,0.1548030525445938,0.17838281393051147,0.0,0.0,0,1.0,1.0,0.0,0.0
0.435,1.7095710039138794,0.09868313372135162,1.1005549430847168,0.133128359913826,0.17942722141742706,0.0,0.0,0,1.0,1.0,0.0,0.0
0.44999999999999996,1.7200220823287964,0.1102202832698822,1.104105830192566,3.973660707473755,0.17719998955726624,0.0,0.0,0,1.0,1.0,0.0,0.0
0.46499999999999997,1.7132855653762817,0.1087026596069336,1.0949273109436035,0.7090756893157959,0.17559503018856049,0.0,0.0,0,1.0,1.0,0.0,0.0
0.48,1.7136329412460327,0.10810434073209763,1.093401551246643,0.6908925771713257,0.17415952682495117,0.0,0.0,0,1.0,1.0,0.0,0.0
0.495,1.7209211587905884,0.11169770359992981,1.1019134521484375,0.6873977184295654,0.1785934567451477,0.0,0.0,0,1.0,1.0,0.0,0.0
0.51,1.7189500331878662,0.10979429632425308,1.0988558530807495,0.5054200887680054,0.17986948788166046,0.0,0.0,0,1.0,1.0,0.0,0.0
0.525,1.717236876487732,0.10975490510463715,1.0972048044204712,0.38654792308807373,0.1788060963153839,0.0,0.0,0,1.0,1.0,0.0,0.0
0.54,1.7176178693771362,0.10890816152095795,1.095949649810791,0.7037191987037659,0.17638570070266724,0.0,0.0,0,1.0,1.0,0.0,0.0
0.5549999999999999,1.7179259061813354,0.11007414013147354,1.0964628458023071,0.16009306907653809,0.17488040030002594,0.0,0.0,0,1.0,1.0,0.0,0.0
0.57,1.7220869064331055,0.11064445972442627,1.0994436740875244,0.41820937395095825,0.17564423382282257,0.0,0.0,0,1.0,1.0,0.0,0.0
0.585,1.7184187173843384,0.1099889948964119,1.0964993238449097,0.81977778673172,0.1756732165813446,0.0,0.0,0,1.0,1.0,0.0,0.0
0.6,1.7169917821884155,0.10955244302749634,1.09380042552948,0.11067911237478256,0.17599347233772278,0.0,0.0,0,1.0,1.0,0.0,0.0
0.615,1.7247865200042725,0.10977045446634293,1.102476954460144,2.439539909362793,0.17271949350833893,0.0,0.0,0,1.0,1.0,0.0,0.0
0.63,1.7172260284423828,0.10876549035310745,1.09479558467865,0.31045544147491455,0.17273302376270294,0.0,0.0,0,1.0,1.0,0.0,0.0
0.645,1.7165096998214722,0.1084655299782753,1.0930200815200806,0.09529881179332733,0.1720813810825348,0.0,0.0,0,1.0,1.0,0.0,0.0
0.6599999999999999,1.7183165550231934,0.1090446412563324,1.0943433046340942,0.16407425701618195,0.1738765388727188,0.0,0.0,0,1.0,1.0,0.0,0.0
0.6749999999999999,1.7167474031448364,0.10782673954963684,1.092450737953186,0.11746680736541748,0.17701050639152527,0.0,0.0,0,1.0,1.0,0.0,0.0
0.69,1.7156130075454712,0.10878177732229233,1.0913209915161133,0.3376973271369934,0.1767374575138092,0.0,0.0,0,1.0,1.0,0.0,0.0
0.705,1.713882327079773,0.10648167133331299,1.0888787508010864,0.8717705607414246,0.17308154702186584,0.0,0.0,0,1.0,1.0,0.0,0.0
0.72,1.7151223421096802,0.10691920667886734,1.0913126468658447,0.01445032563060522,0.171606183052063,0.0,0.0,0,1.0,1.0,0.0,0.0
0.735,1.7179585695266724,0.10724033415317535,1.093957781791687,2.479175329208374,0.17326626181602478,0.0,0.0,0,1.0,1.0,0.0,0.0
0.75,1.7196568250656128,0.10718053579330444,1.095483660697937,0.15886108577251434,0.17314432561397552,0.0,0.0,0,1.0,1.0,0.0,0.0
0.765,1.7164027690887451,0.10648110508918762,1.0915709733963013,0.5850013494491577,0.1758555918931961,0.0,0.0,0,1.0,1.0,0.0,0.0
0.78,1.7245879173278809,0.10540188103914261,1.0979640483856201,0.985253095626831,0.16862791776657104,0.0,0.0,0,1.0,1.0,0.0,0.0
0.7949999999999999,1.7167147397994995,0.10677970945835114,1.0923004150390625,0.1665329933166504,0.17035555839538574,0.0,0.0,0,1.0,1.0,0.0,0.0
0.8099999999999999,1.7164647579193115,0.10656791180372238,1.090800404548645,0.09074608236551285,0.1698269248008728,0.0,0.0,0,1.0,1.0,0.0,0.0
0.825,1.7143702507019043,0.10376947373151779,1.0874992609024048,1.0528098344802856,0.1714218109846115,0.0,0.0,0,1.0,1.0,0.0,0.0
0.84,1.7167729139328003,0.10626047104597092,1.0890557765960693,0.3436034917831421,0.1731388121843338,0.0,0.0,0,1.0,1.0,0.0,0.0
0.855,1.7159126996994019,0.10678048431873322,1.088622808456421,0.36339133977890015,0.17303062975406647,0.0,0.0,0,1.0,1.0,0.0,0.0
0.87,1.712943434715271,0.10630270838737488,1.0858696699142456,0.6557138562202454,0.17091277241706848,0.0,0.0,0,1.0,1.0,0.0,0.0
0.885,1.7150381803512573,0.10537627339363098,1.0877368450164795,0.23144936561584473,0.1691197156906128,0.0,0.0,0,1.0,1.0,0.0,0.0
0.8999999999999999,1.7153983116149902,0.10553452372550964,1.0877025127410889,0.05650458484888077,0.1696566939353943,0.0,0.0,0,1.0,1.0,0.0,0.0
0.9149999999999999,1.7116690874099731,0.10391859710216522,1.0823760032653809,0.22209978103637695,0.17176157236099243,0.0,0.0,0,1.0,1.0,0.0,0.0
0.9299999999999999,1.7103925943374634,0.10396268218755722,1.0816874504089355,0.19668644666671753,0.1713048815727234,0.0,0.0,0,1.0,1.0,0.0,0.0
0.945,1.7204060554504395,0.10176841169595718,1.08948814868927,5.024482250213623,0.16782428324222565,0.0,0.0,0,1.0,1.0,0.0,0.0
0.96,1.7172552347183228,0.10391469299793243,1.0885337591171265,1.5797603130340576,0.16911721229553223,0.0,0.0,0,1.0,1.0,0.0,0.0
0.975,1.715049386024475,0.10318142920732498,1.085357427597046,0.705406904220581,0.1692168414592743,0.0,0.0,0,1.0,1.0,0.0,0.0
0.99,1.7138265371322632,0.10337603837251663,1.0840435028076172,0.26162201166152954,0.16942553222179413,0.0,0.0,0,1.0,1.0,0.0,0.0
1.005,1.713305115699768,0.10334692150354385,1.0828981399536133,0.12757089734077454,0.16949497163295746,0.0,0.0,0,1.0,1.0,0.0,0.0
