t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps
1.6199999999999999,12.731830596923828,2.0374755859375,1.1024527549743652,1.028998851776123,0.15212103724479675,0.0,0.0,0
1.635,12.72938346862793,2.037548065185547,1.1002705097198486,0.7224206328392029,0.15393534302711487,0.0,0.0,0
1.65,12.727821350097656,2.0364198684692383,1.0979459285736084,0.6820010542869568,0.15074244141578674,0.0,0.0,0
1.665,12.728983879089355,2.0364575386047363,1.0995982885360718,0.08784662932157516,0.14902418851852417,0.0,0.0,0
1.68,12.729619979858398,2.0364279747009277,1.0996885299682617,1.9642363786697388,0.14899775385856628,0.0,0.0,0
1.6949999999999998,12.723674774169922,2.0331709384918213,1.0933806896209717,0.6256287097930908,0.15086360275745392,0.0,0.0,0
1.71,12.721755981445312,2.034209728240967,1.0911380052566528,0.1587287336587906,0.15060041844844818,0.0,0.0,0
1.7249999999999999,12.736886978149414,2.031501054763794,1.1040101051330566,2.862168788909912,0.1469801813364029,0.0,0.0,0
1.74,12.729583740234375,2.034062385559082,1.0990105867385864,0.5165767669677734,0.14918026328086853,0.0,0.0,0
1.755,12.72610855102539,2.0331742763519287,1.0947160720825195,0.20130066573619843,0.14864377677440643,0.0,0.0,0
1.77,12.728605270385742,2.0331668853759766,1.0972135066986084,0.7134156823158264,0.14954166114330292,0.0,0.0,0
1.785,12.726665496826172,2.034137010574341,1.0943158864974976,0.3030354678630829,0.14969311654567719,0.0,0.0,0
1.7999999999999998,12.723419189453125,2.033984899520874,1.0911865234375,0.2732422351837158,0.15206480026245117,0.0,0.0,0
1.815,12.720932960510254,2.033463954925537,1.0889544486999512,1.6210522651672363,0.1499636173248291,0.0,0.0,0
1.8299999999999998,12.72166919708252,2.032785177230835,1.0887409448623657,0.9813774824142456,0.14785175025463104,0.0,0.0,0
1.845,12.72177791595459,2.0323259830474854,1.088752269744873,0.506650447845459,0.14590322971343994,0.0,0.0,0
1.8599999999999999,12.72309684753418,2.034088373184204,1.0882903337478638,0.27719298005104065,0.1498197764158249,0.0,0.0,0
1.875,12.7227783203125,2.033967971801758,1.0886393785476685,0.22835715115070343,0.1515701711177826,0.0,0.0,0
1.89,12.730141639709473,2.0307767391204834,1.0955662727355957,5.458512783050537,0.14998996257781982,0.0,0.0,0
1.905,12.72850513458252,2.033672571182251,1.0941197872161865,1.9047658443450928,0.15032511949539185,0.0,0.0,0
1.92,12.726927757263184,2.0334646701812744,1.091844081878662,0.8363160490989685,0.1500980108976364,0.0,0.0,0
1.9349999999999998,12.725626945495605,2.0335147380828857,1.090733528137207,0.380492627620697,0.14991365373134613,0.0,0.0,0
1.95,12.725037574768066,2.0333058834075928,1.0896210670471191,0.345347136259079,0.1497795283794403,0.0,0.0,0
1.9649999999999999,12.72147274017334,2.032715320587158,1.0858330726623535,0.247257798910141,0.15273414552211761,0.0,0.0,0
1.98,12.721299171447754,2.0344395637512207,1.087557077407837,1.6997493505477905,0.14721128344535828,0.0,0.0,0
1.9949999999999999,12.720749855041504,2.031813144683838,1.085037350654602,0.2703964412212372,0.14764758944511414,0.0,0.0,0
2.01,12.720817565917969,2.031923532485962,1.084806203842163,0.05529876798391342,0.14607667922973633,0.0,0.0,0
2.025,12.723834037780762,2.034257411956787,1.0867174863815308,0.0874212309718132,0.150575190782547,0.0,0.0,0
2.04,12.7233304977417,2.0347232818603516,1.085939884185791,0.1212371364235878,0.15034212172031403,0.0,0.0,0
2.0549999999999997,12.72226333618164,2.033557653427124,1.0860874652862549,2.1773552894592285,0.15150555968284607,0.0,0.0,0
2.07,12.724676132202148,2.03237247467041,1.0871620178222656,1.0123107433319092,0.14812180399894714,0.0,0.0,0
2.085,12.72447681427002,2.0332536697387695,1.086626410484314,0.25694137811660767,0.14758670330047607,0.0,0.0,0
2.1,12.732671737670898,2.0366697311401367,1.0928921699523926,1.7374461889266968,0.15038947761058807,0.0,0.0,0
2.1149999999999998,12.729656219482422,2.0346176624298096,1.090819239616394,0.10102123022079468,0.1489546000957489,0.0,0.0,0
2.13,12.723633766174316,2.033771276473999,1.0846688747406006,0.12188650667667389,0.15202955901622772,0.0,0.0,0
2.145,12.727152824401855,2.035034418106079,1.0893126726150513,2.878408908843994,0.14716532826423645,0.0,0.0,0
2.16,12.723956108093262,2.033853769302368,1.0843201875686646,0.5809220671653748,0.14653261005878448,0.0,0.0,0
2.175,12.72266674041748,2.0333945751190186,1.0827817916870117,0.11626622080802917,0.14598926901817322,0.0,0.0,0
2.19,12.720123291015625,2.0323538780212402,1.079031229019165,0.6251733303070068,0.1496313214302063,0.0,0.0,0
2.205,12.719799041748047,2.0327625274658203,1.0786185264587402,0.2793456017971039,0.15001238882541656,0.0,0.0,0
2.2199999999999998,12.719138145446777,2.032561779022217,1.0783454179763794,0.45203840732574463,0.15146897733211517,0.0,0.0,0
2.235,12.719057083129883,2.0309178829193115,1.0764176845550537,0.8478046655654907,0.14584004878997803,0.0,0.0,0
2.25,12.719103813171387,2.0309598445892334,1.0771578550338745,0.21244458854198456,0.14632731676101685,0.0,0.0,0
2.265,12.723711967468262,2.033564329147339,1.0805059671401978,2.0031003952026367,0.14754877984523773,0.0,0.0,0
2.28,12.72453498840332,2.03324818611145,1.0814930200576782,0.08268029987812042,0.1478368639945984,0.0,0.0,0
2.295,12.723569869995117,2.0334548950195312,1.0803284645080566,0.5451016426086426,0.14851312339305878,0.0,0.0,0
2.31,12.726601600646973,2.0330402851104736,1.0829843282699585,1.0574097633361816,0.14504371583461761,0.0,0.0,0
2.3249999999999997,12.722150802612305,2.0332064628601074,1.0786696672439575,0.19094489514827728,0.14578448235988617,0.0,0.0,0
2.34,12.721562385559082,2.0327718257904053,1.0774575471878052,0.036616865545511246,0.14565503597259521,0.0,0.0,0
2.355,12.719263076782227,2.0307867527008057,1.0748188495635986,1.10462486743927,0.1505511999130249,0.0,0.0,0
2.37,12.719086647033691,2.032787561416626,1.0733366012573242,0.399015873670578,0.14970096945762634,0.0,0.0,0
2.385,12.71888256072998,2.0325767993927,1.0732717514038086,0.1445046067237854,0.1509743630886078,0.0,0.0,0
2.4,12.71623706817627,2.031454563140869,1.0672919750213623,0.7599561810493469,0.147805854678154,0.0,0.0,0
2.415,12.720046997070312,2.0319766998291016,1.0719637870788574,0.19948598742485046,0.14780358970165253,0.0,0.0,0
2.4299999999999997,12.721209526062012,2.0322251319885254,1.073067545890808,0.019852997735142708,0.1478298008441925,0.0,0.0,0
2.445,12.721717834472656,2.032508373260498,1.073367953300476,0.05186926946043968,0.14789511263370514,0.0,0.0,0
2.46,12.721756935119629,2.0328009128570557,1.0727096796035767,0.01663394644856453,0.14770570397377014,0.0,0.0,0
2.475,12.72206974029541,2.0316615104675293,1.0724751949310303,0.7852247357368469,0.14462126791477203,0.0,0.0,0
2.4899999999999998,12.718791007995605,2.0322000980377197,1.0698950290679932,0.20292502641677856,0.1448478102684021,0.0,0.0,0
2.505,12.717655181884766,2.032059907913208,1.0686705112457275,0.15010976791381836,0.14452692866325378,0.0,0.0,0
2.52,12.718849182128906,2.0311331748962402,1.0691725015640259,0.5313855409622192,0.15040086209774017,0.0,0.0,0
2.5349999999999997,12.717752456665039,2.0332164764404297,1.0677281618118286,0.049377307295799255,0.14950807392597198,0.0,0.0,0
2.55,12.717546463012695,2.0328145027160645,1.0672873258590698,0.07297535240650177,0.15015681087970734,0.0,0.0,0
